1,AP,31.628253
1,APP,0.034306
1,TT,506.600966
1,AP,32.224660
1,APP,0.045548
1,TT,516.323357
1,AP,30.805351
1,APP,0.050667
1,TT,493.696320
1,AP,33.332891
1,APP,0.050932
1,TT,534.141221
1,AP,32.544019
1,APP,0.034014
1,TT,521.248540
2,AP,19.821187
2,APP,0.029646
2,TT,317.613476
2,AP,20.381758
2,APP,0.029477
2,TT,326.579886
2,AP,20.934637
2,APP,0.029557
2,TT,335.427222
2,AP,21.447287
2,APP,0.029586
2,TT,343.630072
2,AP,20.088600
2,APP,0.029389
2,TT,321.887926
3,AP,15.561780
3,APP,0.030794
3,TT,249.481263
3,AP,16.579727
3,APP,0.031217
3,TT,265.775158
3,AP,16.180525
3,APP,0.031180
3,TT,259.387336
3,AP,16.416625
3,APP,0.030860
3,TT,263.159822
3,AP,15.695267
3,APP,0.030997
3,TT,251.620287
4,AP,14.724254
4,APP,0.033976
4,TT,236.131758
4,AP,15.081206
4,APP,0.033708
4,TT,241.838691
4,AP,14.589867
4,APP,0.033141
4,TT,233.968188
4,AP,15.152944
4,APP,0.032061
4,TT,242.960141
4,AP,14.306118
4,APP,0.033750
4,TT,229.437963
5,AP,12.999500
5,APP,0.080565
5,TT,209.281305
5,AP,13.353959
5,APP,0.082056
5,TT,214.976496
5,AP,14.087472
5,APP,0.081869
5,TT,226.709709
5,AP,13.644839
5,APP,0.081657
5,TT,219.624171
5,AP,13.358151
5,APP,0.080311
5,TT,215.015630
6,AP,12.099179
6,APP,0.117193
6,TT,195.462199
6,AP,12.582509
6,APP,0.115778
6,TT,203.172834
6,AP,12.950870
6,APP,0.116448
6,TT,209.077325
6,AP,12.336866
6,APP,0.116186
6,TT,199.249083
6,AP,12.198760
6,APP,0.114927
6,TT,197.019238
7,AP,11.717496
7,APP,0.141257
7,TT,189.740306
7,AP,11.705905
7,APP,0.142726
7,TT,189.578355
7,AP,12.008157
7,APP,0.142156
7,TT,194.405275
7,AP,11.629352
7,APP,0.141077
7,TT,188.327116
7,AP,11.921473
7,APP,0.143044
7,TT,193.032520
8,AP,10.623385
8,APP,0.161573
8,TT,172.559577
8,AP,11.864501
8,APP,0.163397
8,TT,192.446629
8,AP,11.561896
8,APP,0.161039
8,TT,187.567220
8,AP,11.757553
8,APP,0.160600
8,TT,190.690711
8,AP,12.053379
8,APP,0.160916
8,TT,195.428961
9,AP,9.963832
9,APP,0.174938
9,TT,162.222281
9,AP,11.325708
9,APP,0.167362
9,TT,183.891750
9,AP,11.348455
9,APP,0.170765
9,TT,184.309538
9,AP,10.447252
9,APP,0.167690
9,TT,169.841167
9,AP,11.477563
9,APP,0.170481
9,TT,186.370686
10,AP,10.808288
10,APP,0.186859
10,TT,175.924365
10,AP,11.177088
10,APP,0.187529
10,TT,181.835939
10,AP,10.577406
10,APP,0.187693
10,TT,172.243588
10,AP,10.698207
10,APP,0.188632
10,TT,174.191609
10,AP,10.769556
10,APP,0.186850
10,TT,175.305174
