1,AP,65.896779
1,APP,0.167482
1,TT,1057.028201
1,AP,63.505439
1,APP,0.065377
1,TT,1017.133092
1,AP,62.171589
1,APP,0.063209
1,TT,995.756806
1,AP,64.840364
1,APP,0.06363
1,TT,1038.463938
1,AP,65.596786
1,APP,0.063985
1,TT,1050.572357
2,AP,37.442708
2,APP,0.172190
2,TT,601.838485
2,AP,37.816319
2,APP,0.063348
2,TT,606.074778
2,AP,36.890090
2,APP,0.062223
2,TT,591.237116
2,AP,38.605763
2,APP,0.062216
2,TT,618.687768
2,AP,39.115647
2,APP,0.061656
2,TT,626.836956
3,AP,28.407752
3,APP,0.184642
3,TT,457.478370
3,AP,30.099885
3,APP,0.061893
3,TT,482.588521
3,AP,27.830904
3,APP,0.061531
3,TT,446.279037
3,AP,28.357309
3,APP,0.061032
3,TT,454.693537
3,AP,31.327637
3,APP,0.061801
3,TT,502.231078
4,AP,22.612627
4,APP,0.172772
4,TT,364.566463
4,AP,24.572577
4,APP,0.061868
4,TT,394.151216
4,AP,23.473536
4,APP,0.060901
4,TT,376.551088
4,AP,24.056737
4,APP,0.060624
4,TT,385.877854
4,AP,22.644395
4,APP,0.060894
4,TT,363.284697
5,AP,20.981423
5,APP,0.332388
5,TT,341.021055
5,AP,20.954994
5,APP,0.063713
5,TT,336.299380
5,AP,19.279268
5,APP,0.061575
5,TT,309.453557
5,AP,20.772644
5,APP,0.061096
5,TT,333.339915
5,AP,20.163760
5,APP,0.061366
5,TT,323.602096
6,AP,19.384676
6,APP,0.144752
6,TT,312.470948
6,AP,19.836716
6,APP,0.060741
6,TT,318.359417
6,AP,18.791333
6,APP,0.060019
6,TT,301.621722
6,AP,19.460249
6,APP,0.060138
6,TT,312.326283
6,AP,20.242902
6,APP,0.060094
6,TT,324.848040
7,AP,18.751028
7,APP,0.180529
7,TT,302.905020
7,AP,18.487411
7,APP,0.064495
7,TT,296.830593
7,AP,18.437658
7,APP,0.062208
7,TT,295.997948
7,AP,16.739919
7,APP,0.061999
7,TT,268.830781
7,AP,18.207803
7,APP,0.061931
7,TT,292.315860
8,AP,16.751569
8,APP,0.144096
8,TT,270.330796
8,AP,16.476057
8,APP,0.062793
8,TT,264.621752
8,AP,16.114673
8,APP,0.061053
8,TT,258.811753
8,AP,17.010854
8,APP,0.061440
8,TT,273.156871
8,AP,17.047370
8,APP,0.061684
8,TT,273.745004
9,AP,16.556581
9,APP,0.181599
9,TT,267.810979
9,AP,16.436614
9,APP,0.063892
9,TT,264.008193
9,AP,15.750908
9,APP,0.062746
9,TT,253.018577
9,AP,15.506161
9,APP,0.063018
9,TT,249.106954
9,AP,16.786132
9,APP,0.062825
9,TT,269.583420
10,AP,14.447165
10,APP,0.142598
10,TT,233.436317
10,AP,14.719825
10,APP,0.064483
10,TT,236.549036
10,AP,16.121213
10,APP,0.063313
10,TT,258.952527
10,AP,15.686112
10,APP,0.062781
10,TT,251.982386
10,AP,15.487024
10,APP,0.062818
10,TT,248.797587
